HIT ID	Pairwise R, Unweighted	Pairwise R, Weighted	Average Pairwise R, Weighted
3V8JSVE8YXPJLD4PPQ40T37I144YEQ	Worker 93 and Worker 4 R-Value: 0.109475996721, Worker 93 and Worker 111 R-Value: 0.62826763589, Worker 93 and Worker 110 R-Value: 0.312640945659, Worker 93 and Worker 96 R-Value: -0.251629955979, Worker 4 and Worker 111 R-Value: 0.0658842161458, Worker 4 and Worker 110 R-Value: 0.214367095678, Worker 4 and Worker 96 R-Value: -0.107949060063, Worker 111 and Worker 110 R-Value: 0.164994637761, Worker 111 and Worker 96 R-Value: -0.156941205144, Worker 110 and Worker 96 R-Value: 0.0166875391441	Worker 93 and Worker 4 Weighted R-Value: 0.0195938392793, Worker 93 and Worker 111 Weighted R-Value: 0.0134663050185, Worker 93 and Worker 110 Weighted R-Value: 0.0334012298421, Worker 93 and Worker 96 Weighted R-Value: -0.0533112875436, Worker 4 and Worker 111 Weighted R-Value: 0.00673786343053, Worker 4 and Worker 110 Weighted R-Value: 0.0402302669791, Worker 4 and Worker 96 Weighted R-Value: -0.0315964802566, Worker 111 and Worker 110 Weighted R-Value: 0.0049705614543, Worker 111 and Worker 96 Weighted R-Value: -0.0212111813247, Worker 110 and Worker 96 Weighted R-Value: 0.00368052691937	0.0107299183267	0.0995797845813
3ICOHX7ENBAMOI84HITR1BDYPRPE05	Worker 98 and Worker 119 R-Value: 0.620173672946, Worker 98 and Worker 4 R-Value: 0.249319197336, Worker 98 and Worker 48 R-Value: 0.27066598098, Worker 98 and Worker 96 R-Value: 0.608130319263, Worker 119 and Worker 4 R-Value: 0.201007563052, Worker 119 and Worker 48 R-Value: 0.218217890236, Worker 119 and Worker 96 R-Value: 0.522976360368, Worker 4 and Worker 48 R-Value: 0.098692754244, Worker 4 and Worker 96 R-Value: 0.433629090392, Worker 48 and Worker 96 R-Value: 0.363766418634	Worker 98 and Worker 119 Weighted R-Value: 0.228050008798, Worker 98 and Worker 4 Weighted R-Value: 0.0753764156798, Worker 98 and Worker 48 Weighted R-Value: 0.0767799492563, Worker 98 and Worker 96 Weighted R-Value: 0.203854039156, Worker 119 and Worker 4 Weighted R-Value: 0.0653683127292, Worker 119 and Worker 48 Weighted R-Value: 0.0668935515443, Worker 119 and Worker 96 Weighted R-Value: 0.187271914567, Worker 4 and Worker 48 Weighted R-Value: 0.0238001664277, Worker 4 and Worker 96 Weighted R-Value: 0.126922392704, Worker 48 and Worker 96 Weighted R-Value: 0.0996863936079	0.373867686387	0.358657924745
3KI0JD2ZU0HWTEF9WZV242V8G7F67K	Worker 146 and Worker 139 R-Value: 0.460043706228, Worker 146 and Worker 154 R-Value: 0.0491306331572, Worker 146 and Worker 48 R-Value: -0.0171789357343, Worker 146 and Worker 4 R-Value: 0.167762448796, Worker 139 and Worker 154 R-Value: 0.165278869521, Worker 139 and Worker 48 R-Value: 0.408983420427, Worker 139 and Worker 4 R-Value: 0.419655694236, Worker 154 and Worker 48 R-Value: -0.338976315321, Worker 154 and Worker 4 R-Value: 0.37785680963, Worker 48 and Worker 4 R-Value: -0.0875401524175	Worker 146 and Worker 139 Weighted R-Value: 0.213162905841, Worker 146 and Worker 154 Weighted R-Value: 0.0107170489803, Worker 146 and Worker 48 Weighted R-Value: -0.00511451828716, Worker 146 and Worker 4 Weighted R-Value: 0.0530764837121, Worker 139 and Worker 154 Weighted R-Value: 0.050995531018, Worker 139 and Worker 48 Weighted R-Value: 0.158738297064, Worker 139 and Worker 4 Weighted R-Value: 0.170710655291, Worker 154 and Worker 48 Weighted R-Value: -0.0484427924336, Worker 154 and Worker 4 Weighted R-Value: 0.0610494041028, Worker 48 and Worker 4 Weighted R-Value: -0.0211106703081	0.218625871141	0.160501617852
3KG2UQJ0MINE6HQGRFQP64YPGNVQNB	Worker 123 and Worker 153 R-Value: -0.020293538166, Worker 123 and Worker 152 R-Value: 0.578947368421, Worker 123 and Worker 4 R-Value: 0.154838728745, Worker 123 and Worker 145 R-Value: 0.515353631424, Worker 153 and Worker 152 R-Value: 0.0608806144979, Worker 153 and Worker 4 R-Value: 0.261771567725, Worker 153 and Worker 145 R-Value: 0.547884469685, Worker 152 and Worker 4 R-Value: -0.273945443165, Worker 152 and Worker 145 R-Value: 0.348533958824, Worker 4 and Worker 145 R-Value: 0.398415810202	Worker 123 and Worker 153 Weighted R-Value: -0.00576666746428, Worker 123 and Worker 152 Weighted R-Value: 0.154685714412, Worker 123 and Worker 4 Weighted R-Value: 0.0476576059834, Worker 123 and Worker 145 Weighted R-Value: 0.189241850612, Worker 153 and Worker 152 Weighted R-Value: 0.0119071798348, Worker 153 and Worker 4 Weighted R-Value: 0.0618269635579, Worker 153 and Worker 145 Weighted R-Value: 0.161957822517, Worker 152 and Worker 4 Weighted R-Value: -0.0600511357769, Worker 152 and Worker 145 Weighted R-Value: 0.0971111334064, Worker 4 and Worker 145 Weighted R-Value: 0.127186963005	0.283586464484	0.257238716819
3GKAWYFRAOSKKTYO28XXAUWLXMJDPZ	Worker 68 and Worker 69 R-Value: 0.490897007385, Worker 68 and Worker 50 R-Value: 0.107101046382, Worker 68 and Worker 4 R-Value: 0.5305578586, Worker 68 and Worker 49 R-Value: 0.382910428077, Worker 69 and Worker 50 R-Value: -0.276234326389, Worker 69 and Worker 4 R-Value: 0.204012652746, Worker 69 and Worker 49 R-Value: 0.357579346721, Worker 50 and Worker 4 R-Value: -0.195300255844, Worker 50 and Worker 49 R-Value: -0.368640307138, Worker 4 and Worker 49 R-Value: 0.590820594225	Worker 68 and Worker 69 Weighted R-Value: 0.133885519954, Worker 68 and Worker 50 Weighted R-Value: 0.0304933042393, Worker 68 and Worker 4 Weighted R-Value: 0.162144293867, Worker 68 and Worker 49 Weighted R-Value: 0.0959143989811, Worker 69 and Worker 50 Weighted R-Value: -0.0569160035619, Worker 69 and Worker 4 Weighted R-Value: 0.0462982537835, Worker 69 and Worker 49 Weighted R-Value: 0.0614375010029, Worker 50 and Worker 4 Weighted R-Value: -0.0466605417017, Worker 50 and Worker 49 Weighted R-Value: -0.0677538094296, Worker 4 and Worker 49 Weighted R-Value: 0.120934768701	0.204530924319	0.182370404477
3GITHABACXKXEYOVP40OAM0M0HTN26	Worker 68 and Worker 117 R-Value: 0.428326740325, Worker 68 and Worker 2 R-Value: 0.300819344445, Worker 68 and Worker 4 R-Value: 0.536513263467, Worker 68 and Worker 48 R-Value: 0.256776295507, Worker 117 and Worker 2 R-Value: 0.0913968688425, Worker 117 and Worker 4 R-Value: 0.700643744069, Worker 117 and Worker 48 R-Value: 0.35928156858, Worker 2 and Worker 4 R-Value: 0.411732925103, Worker 2 and Worker 48 R-Value: 0.0180234312728, Worker 4 and Worker 48 R-Value: 0.375023918104	Worker 68 and Worker 117 Weighted R-Value: 0.118627050661, Worker 68 and Worker 2 Weighted R-Value: 0.100911311984, Worker 68 and Worker 4 Weighted R-Value: 0.163964330836, Worker 68 and Worker 48 Weighted R-Value: 0.0736825919088, Worker 117 and Worker 2 Weighted R-Value: 0.0238545970794, Worker 117 and Worker 4 Weighted R-Value: 0.161958179484, Worker 117 and Worker 48 Weighted R-Value: 0.0763465293602, Worker 2 and Worker 4 Weighted R-Value: 0.119261132777, Worker 2 and Worker 48 Weighted R-Value: 0.00488431472101, Worker 4 and Worker 48 Weighted R-Value: 0.0904385710341	0.344440618751	0.347853809972
34HEO7RUG5T7YZBRVQAKPOOUD21RAW	Worker 115 and Worker 158 R-Value: -0.102923371199, Worker 115 and Worker 2 R-Value: -0.173814499863, Worker 115 and Worker 161 R-Value: 0.328354551652, Worker 115 and Worker 48 R-Value: -0.163082018263, Worker 158 and Worker 2 R-Value: 0.26476569948, Worker 158 and Worker 161 R-Value: -0.0878679292518, Worker 158 and Worker 48 R-Value: 0.0805677652877, Worker 2 and Worker 161 R-Value: 0.516508678665, Worker 2 and Worker 48 R-Value: 0.272121786634, Worker 161 and Worker 48 R-Value: 0.14993642437	Worker 115 and Worker 158 Weighted R-Value: -0.0207391580568, Worker 115 and Worker 2 Weighted R-Value: -0.042402120124, Worker 115 and Worker 161 Weighted R-Value: 0.014508943648, Worker 115 and Worker 48 Weighted R-Value: -0.0318740583874, Worker 158 and Worker 2 Weighted R-Value: 0.0733535975875, Worker 158 and Worker 161 Weighted R-Value: -0.00679108250317, Worker 158 and Worker 48 Weighted R-Value: 0.0184136491384, Worker 2 and Worker 161 Weighted R-Value: 0.0618451196279, Worker 2 and Worker 48 Weighted R-Value: 0.0737444734163, Worker 161 and Worker 48 Weighted R-Value: 0.0106806388411	0.0871358444949	0.108456708751
3O2Y2UIUCPTG7MF4GMNF2DD7FPCKFZ	Worker 19 and Worker 2 R-Value: 0.016100507496, Worker 19 and Worker 20 R-Value: 0.237449801331, Worker 19 and Worker 4 R-Value: -0.0420321066285, Worker 19 and Worker 22 R-Value: 0.208326913101, Worker 2 and Worker 20 R-Value: 0.258536942563, Worker 2 and Worker 4 R-Value: -0.331795095229, Worker 2 and Worker 22 R-Value: 0.124067394962, Worker 20 and Worker 4 R-Value: -0.222360810641, Worker 20 and Worker 22 R-Value: 0.623522702852, Worker 4 and Worker 22 R-Value: 0.0772124722127	Worker 19 and Worker 2 Weighted R-Value: 0.00457983085432, Worker 19 and Worker 20 Weighted R-Value: 0.0562390202064, Worker 19 and Worker 4 Weighted R-Value: -0.0107017387404, Worker 19 and Worker 22 Weighted R-Value: 0.0528824412768, Worker 2 and Worker 20 Weighted R-Value: 0.0702945921227, Worker 2 and Worker 4 Weighted R-Value: -0.0961066178928, Worker 2 and Worker 22 Weighted R-Value: 0.0358420043311, Worker 20 and Worker 4 Weighted R-Value: -0.053822410521, Worker 20 and Worker 22 Weighted R-Value: 0.15044652877, Worker 4 and Worker 22 Weighted R-Value: 0.0200016978428	0.0875686609927	0.0949028722019
3D42WVSDH7UBRR4LK1O6BLSID5JYF8	Worker 117 and Worker 4 R-Value: 0.481969465867, Worker 117 and Worker 93 R-Value: 0.135790732411, Worker 117 and Worker 95 R-Value: -0.343161993538, Worker 117 and Worker 118 R-Value: -0.02252457928, Worker 117 and Worker 96 R-Value: -0.0442373955204, Worker 4 and Worker 93 R-Value: 0.667287303739, Worker 4 and Worker 95 R-Value: 0.228958274325, Worker 4 and Worker 118 R-Value: 0.483915709042, Worker 4 and Worker 96 R-Value: 0.537177852794, Worker 93 and Worker 95 R-Value: 0.0633851542732, Worker 93 and Worker 118 R-Value: 0.669839776773, Worker 93 and Worker 96 R-Value: 0.552907782212, Worker 95 and Worker 118 R-Value: 0.241825416703, Worker 95 and Worker 96 R-Value: 0.237467845073, Worker 118 and Worker 96 R-Value: 0.509175077217	Worker 117 and Worker 4 Weighted R-Value: 0.111410253669, Worker 117 and Worker 93 Weighted R-Value: 0.0204123379741, Worker 117 and Worker 95 Weighted R-Value: -0.0584516567786, Worker 117 and Worker 118 Weighted R-Value: -0.00569418858638, Worker 117 and Worker 96 Weighted R-Value: -0.011680516182, Worker 4 and Worker 93 Weighted R-Value: 0.119430017302, Worker 4 and Worker 95 Weighted R-Value: 0.0455601614222, Worker 4 and Worker 118 Weighted R-Value: 0.136200625039, Worker 4 and Worker 96 Weighted R-Value: 0.15723091438, Worker 93 and Worker 95 Weighted R-Value: 0.00748925417461, Worker 93 and Worker 118 Weighted R-Value: 0.134383955354, Worker 93 and Worker 96 Weighted R-Value: 0.117141163292, Worker 95 and Worker 118 Weighted R-Value: 0.0533543204853, Worker 95 and Worker 96 Weighted R-Value: 0.0550627040384, Worker 118 and Worker 96 Weighted R-Value: 0.160054448748	0.313991171087	0.293318428139
34KYK9TV2Q7OIOGWGTALA9DWHLXSB6	Worker 39 and Worker 2 R-Value: 0.114707866935, Worker 39 and Worker 4 R-Value: 0.456435464588, Worker 39 and Worker 40 R-Value: 0.425195202762, Worker 39 and Worker 41 R-Value: 0.668153104781, Worker 2 and Worker 4 R-Value: 0.258293243447, Worker 2 and Worker 40 R-Value: 0.445055767002, Worker 2 and Worker 41 R-Value: 0.337226636717, Worker 4 and Worker 40 R-Value: 0.504592841774, Worker 4 and Worker 41 R-Value: 0.487950036474, Worker 40 and Worker 41 R-Value: 0.468757566525	Worker 39 and Worker 2 Weighted R-Value: 0.0421908928792, Worker 39 and Worker 4 Weighted R-Value: 0.154260475572, Worker 39 and Worker 40 Weighted R-Value: 0.186453040216, Worker 39 and Worker 41 Weighted R-Value: 0.30288875095, Worker 2 and Worker 4 Weighted R-Value: 0.0748163261277, Worker 2 and Worker 40 Weighted R-Value: 0.173660935712, Worker 2 and Worker 41 Weighted R-Value: 0.136580544567, Worker 4 and Worker 40 Weighted R-Value: 0.181833303416, Worker 4 and Worker 41 Weighted R-Value: 0.183062864533, Worker 40 and Worker 41 Weighted R-Value: 0.222993173067	0.426004405288	0.416636773101
3XABXM4AJ04T3A3CLD16O78URSX8Q6	Worker 146 and Worker 139 R-Value: 0.261425624271, Worker 146 and Worker 123 R-Value: 0.787621352263, Worker 146 and Worker 4 R-Value: 0.215819076046, Worker 146 and Worker 48 R-Value: 0.238311491762, Worker 139 and Worker 123 R-Value: 0.459578629069, Worker 139 and Worker 4 R-Value: 0.566052860414, Worker 139 and Worker 48 R-Value: 0.108154068157, Worker 123 and Worker 4 R-Value: 0.268265204485, Worker 123 and Worker 48 R-Value: 0.209472328852, Worker 4 and Worker 48 R-Value: 0.0405846545964	Worker 146 and Worker 139 Weighted R-Value: 0.121132503231, Worker 146 and Worker 123 Weighted R-Value: 0.286973658366, Worker 146 and Worker 4 Weighted R-Value: 0.0682805821965, Worker 146 and Worker 48 Weighted R-Value: 0.0709501741847, Worker 139 and Worker 123 Weighted R-Value: 0.20899956526, Worker 139 and Worker 4 Weighted R-Value: 0.230263180168, Worker 139 and Worker 48 Weighted R-Value: 0.0419777226711, Worker 123 and Worker 4 Weighted R-Value: 0.0825689898001, Worker 123 and Worker 48 Weighted R-Value: 0.0605647723787, Worker 4 and Worker 48 Weighted R-Value: 0.00978715753962	0.334743759333	0.315528528992
3DWGDA5POE33XIF88RM1FKKUUEHV1E	Worker 68 and Worker 203 R-Value: 0.32110046614, Worker 68 and Worker 2 R-Value: 0.468579599349, Worker 68 and Worker 4 R-Value: 0.556596612684, Worker 68 and Worker 48 R-Value: 0.291342816292, Worker 203 and Worker 2 R-Value: 0.0445464622604, Worker 203 and Worker 4 R-Value: 0.774468204402, Worker 203 and Worker 48 R-Value: 0.515543578889, Worker 2 and Worker 4 R-Value: 0.0634282379953, Worker 2 and Worker 48 R-Value: 0.142611822458, Worker 4 and Worker 48 R-Value: 0.639954533104	Worker 68 and Worker 203 Weighted R-Value: 0.140440592483, Worker 68 and Worker 2 Weighted R-Value: 0.157187305313, Worker 68 and Worker 4 Weighted R-Value: 0.170102022371, Worker 68 and Worker 48 Weighted R-Value: 0.0836015403837, Worker 203 and Worker 2 Weighted R-Value: 0.0187726955723, Worker 203 and Worker 4 Weighted R-Value: 0.30326193671, Worker 203 and Worker 48 Weighted R-Value: 0.192254414263, Worker 2 and Worker 4 Weighted R-Value: 0.0183724036922, Worker 2 and Worker 48 Weighted R-Value: 0.0386475257282, Worker 4 and Worker 48 Weighted R-Value: 0.154327686067	0.380831144258	0.381817233357
3LN50BUKPUA3I5MGFPVLT74Q6WLPLT	Worker 203 and Worker 2 R-Value: 0.41006844273, Worker 203 and Worker 4 R-Value: 0.450772804322, Worker 203 and Worker 48 R-Value: 0.748616370187, Worker 203 and Worker 204 R-Value: 0.813988136963, Worker 2 and Worker 4 R-Value: 0.565889689306, Worker 2 and Worker 48 R-Value: 0.55520485155, Worker 2 and Worker 204 R-Value: 0.589162847515, Worker 4 and Worker 48 R-Value: 0.352499908377, Worker 4 and Worker 204 R-Value: 0.478947472071, Worker 48 and Worker 204 R-Value: 0.824876179783	Worker 203 and Worker 2 Weighted R-Value: 0.17281035684, Worker 203 and Worker 4 Weighted R-Value: 0.176511098684, Worker 203 and Worker 48 Weighted R-Value: 0.279170971478, Worker 203 and Worker 204 Weighted R-Value: 0.488425387994, Worker 2 and Worker 4 Weighted R-Value: 0.163913647072, Worker 2 and Worker 48 Weighted R-Value: 0.150459431868, Worker 2 and Worker 204 Weighted R-Value: 0.293475006245, Worker 4 and Worker 48 Weighted R-Value: 0.0850068128037, Worker 4 and Worker 204 Weighted R-Value: 0.224280633041, Worker 48 and Worker 204 Weighted R-Value: 0.370880545164	0.600666265152	0.57900267028
3B9J25CZ24C7ST82UT6GLTJEZ6XSCD	Worker 19 and Worker 1 R-Value: 0.675775632377, Worker 19 and Worker 45 R-Value: 0.312513269357, Worker 19 and Worker 47 R-Value: 0.29488391231, Worker 19 and Worker 10 R-Value: 0.16385589739, Worker 1 and Worker 45 R-Value: 0.28798479849, Worker 1 and Worker 47 R-Value: 0.166666666667, Worker 1 and Worker 10 R-Value: 0.245145168923, Worker 45 and Worker 47 R-Value: -0.138232703275, Worker 45 and Worker 10 R-Value: 0.013554831758, Worker 47 and Worker 10 R-Value: 0.506633349107	Worker 19 and Worker 1 Weighted R-Value: 0.158668300695, Worker 19 and Worker 45 Weighted R-Value: 0.0575586564502, Worker 19 and Worker 47 Weighted R-Value: 0.0673651264781, Worker 19 and Worker 10 Weighted R-Value: 0.0536714941916, Worker 1 and Worker 45 Weighted R-Value: 0.0488334439289, Worker 1 and Worker 47 Weighted R-Value: 0.0356393163581, Worker 1 and Worker 10 Weighted R-Value: 0.0767163813811, Worker 45 and Worker 47 Weighted R-Value: -0.0225625391754, Worker 45 and Worker 10 Weighted R-Value: 0.00355581448128, Worker 47 and Worker 10 Weighted R-Value: 0.155331033104	0.26410903563	0.25287808231
391FPZIE4BLEOEBM5QFHBLYIXVNHUR	Worker 27 and Worker 33 R-Value: 0.396556937501, Worker 27 and Worker 32 R-Value: -0.439378549845, Worker 27 and Worker 28 R-Value: 0.153311035168, Worker 27 and Worker 29 R-Value: 0.567613638233, Worker 27 and Worker 2 R-Value: 0.383261010569, Worker 33 and Worker 32 R-Value: -0.0057188626359, Worker 33 and Worker 28 R-Value: 0.390360029179, Worker 33 and Worker 29 R-Value: 0.0586931162042, Worker 33 and Worker 2 R-Value: 0.359482493032, Worker 32 and Worker 28 R-Value: 0.38490017946, Worker 32 and Worker 29 R-Value: -0.327602080383, Worker 32 and Worker 2 R-Value: -0.124120796484, Worker 28 and Worker 29 R-Value: -0.265542502272, Worker 28 and Worker 2 R-Value: 0.392919794503, Worker 29 and Worker 2 R-Value: 0.350773331126	Worker 27 and Worker 33 Weighted R-Value: 0.134127214907, Worker 27 and Worker 32 Weighted R-Value: -0.0599315930372, Worker 27 and Worker 28 Weighted R-Value: 0.0416199403767, Worker 27 and Worker 29 Weighted R-Value: 0.156965051977, Worker 27 and Worker 2 Weighted R-Value: 0.133123048203, Worker 33 and Worker 32 Weighted R-Value: -0.000568709784251, Worker 33 and Worker 28 Weighted R-Value: 0.0915463036442, Worker 33 and Worker 29 Weighted R-Value: 0.0140616245819, Worker 33 and Worker 2 Weighted R-Value: 0.111578618476, Worker 32 and Worker 28 Weighted R-Value: 0.0125820148927, Worker 32 and Worker 29 Weighted R-Value: -0.0123670397707, Worker 32 and Worker 2 Weighted R-Value: -0.0134743316048, Worker 28 and Worker 29 Weighted R-Value: -0.0458919162599, Worker 28 and Worker 2 Weighted R-Value: 0.0957275471621, Worker 29 and Worker 2 Weighted R-Value: 0.0872346685279	0.24090360541	0.15170058489
3R5OYNIC2B8R1IULOYXCFYE7092PTR	Worker 53 and Worker 131 R-Value: 0.424197792984, Worker 53 and Worker 2 R-Value: 0.297957059139, Worker 53 and Worker 4 R-Value: 0.566806636205, Worker 53 and Worker 197 R-Value: -0.361856439275, Worker 131 and Worker 2 R-Value: 0.27806399916, Worker 131 and Worker 4 R-Value: 0.246331215404, Worker 131 and Worker 197 R-Value: -0.0108236264878, Worker 2 and Worker 4 R-Value: 0.058281550515, Worker 2 and Worker 197 R-Value: 0.0486561840101, Worker 4 and Worker 197 R-Value: -0.617060907345	Worker 53 and Worker 131 Weighted R-Value: 0.11223053925, Worker 53 and Worker 2 Weighted R-Value: 0.0927246242254, Worker 53 and Worker 4 Weighted R-Value: 0.159475237085, Worker 53 and Worker 197 Weighted R-Value: -0.0464346545736, Worker 131 and Worker 2 Weighted R-Value: 0.0758754321751, Worker 131 and Worker 4 Weighted R-Value: 0.0598650089373, Worker 131 and Worker 197 Weighted R-Value: -0.000974045285228, Worker 2 and Worker 4 Weighted R-Value: 0.0168816320256, Worker 2 and Worker 197 Weighted R-Value: 0.00664753242305, Worker 4 and Worker 197 Weighted R-Value: -0.0658889319441	0.193185031292	0.0930553464311
3K1H3NEY7KYE7G5PZP7AGLITWWLDGM	Worker 2 and Worker 139 R-Value: 0.732692181173, Worker 2 and Worker 145 R-Value: 0.609626560403, Worker 2 and Worker 4 R-Value: 0.422569275325, Worker 2 and Worker 48 R-Value: 0.159179746089, Worker 139 and Worker 145 R-Value: 0.578035755058, Worker 139 and Worker 4 R-Value: 0.362069410272, Worker 139 and Worker 48 R-Value: 0.314485451017, Worker 145 and Worker 4 R-Value: 0.511172685908, Worker 145 and Worker 48 R-Value: -0.0175051100499, Worker 4 and Worker 48 R-Value: 0.10466430427	Worker 2 and Worker 139 Weighted R-Value: 0.319916356831, Worker 2 and Worker 145 Weighted R-Value: 0.212805772327, Worker 2 and Worker 4 Weighted R-Value: 0.122399952443, Worker 2 and Worker 48 Weighted R-Value: 0.0431374007172, Worker 139 and Worker 145 Weighted R-Value: 0.269484028731, Worker 139 and Worker 4 Weighted R-Value: 0.147285279664, Worker 139 and Worker 48 Weighted R-Value: 0.122060901378, Worker 145 and Worker 4 Weighted R-Value: 0.163182533993, Worker 145 and Worker 48 Weighted R-Value: -0.00526156747423, Worker 4 and Worker 48 Weighted R-Value: 0.0252402304481	0.409477882769	0.377699025947
34D9ZRXCYQTJZEB4AFAPFYTQZ3CSAB	Worker 9 and Worker 8 R-Value: 0.140168303006, Worker 9 and Worker 4 R-Value: 0.380288246912, Worker 9 and Worker 7 R-Value: 0.140168303006, Worker 9 and Worker 10 R-Value: 0.535000376172, Worker 8 and Worker 4 R-Value: -0.0204650661034, Worker 8 and Worker 7 R-Value: 1.0, Worker 8 and Worker 10 R-Value: 0.575816799631, Worker 4 and Worker 7 R-Value: -0.0204650661034, Worker 4 and Worker 10 R-Value: 0.478435632036, Worker 7 and Worker 10 R-Value: 0.575816799631	Worker 9 and Worker 8 Weighted R-Value: 0.0578055092399, Worker 9 and Worker 4 Weighted R-Value: 0.125634698864, Worker 9 and Worker 7 Weighted R-Value: 0.0578055092399, Worker 9 and Worker 10 Weighted R-Value: 0.215771741116, Worker 8 and Worker 4 Weighted R-Value: -0.00699590750517, Worker 8 and Worker 7 Weighted R-Value: 0.423880009133, Worker 8 and Worker 10 Weighted R-Value: 0.23884343615, Worker 4 and Worker 7 Weighted R-Value: -0.00699590750517, Worker 4 and Worker 10 Weighted R-Value: 0.159202795763, Worker 7 and Worker 10 Weighted R-Value: 0.23884343615	0.392800889763	0.378476432819
3M47JKRKCW00TSKS64N8I2R3RRL687	Worker 2 and Worker 123 R-Value: 0.397122264788, Worker 2 and Worker 157 R-Value: 0.522232967867, Worker 2 and Worker 48 R-Value: 0.0403632899747, Worker 2 and Worker 156 R-Value: 0.637952776255, Worker 123 and Worker 157 R-Value: 0.725866186311, Worker 123 and Worker 48 R-Value: 0.216393675242, Worker 123 and Worker 156 R-Value: 0.350785732616, Worker 157 and Worker 48 R-Value: 0.324617227032, Worker 157 and Worker 156 R-Value: 0.234920492867, Worker 48 and Worker 156 R-Value: -0.0980475929584	Worker 2 and Worker 123 Weighted R-Value: 0.134081413006, Worker 2 and Worker 157 Weighted R-Value: 0.201427778704, Worker 2 and Worker 48 Weighted R-Value: 0.0109383728563, Worker 2 and Worker 156 Weighted R-Value: 0.191673962979, Worker 123 and Worker 157 Weighted R-Value: 0.293131596035, Worker 123 and Worker 48 Weighted R-Value: 0.0625659425139, Worker 123 and Worker 156 Weighted R-Value: 0.111754644519, Worker 157 and Worker 48 Weighted R-Value: 0.109461720012, Worker 157 and Worker 156 Weighted R-Value: 0.086135016539, Worker 48 and Worker 156 Weighted R-Value: -0.0247030178757	0.360642202458	0.335220702
3R5LWXWHRZ7S5MA6QP8MASLLCETXG4	Worker 120 and Worker 121 R-Value: 0.521750902041, Worker 120 and Worker 122 R-Value: 0.357272311454, Worker 120 and Worker 43 R-Value: 0.570427561863, Worker 120 and Worker 48 R-Value: 0.288539279053, Worker 121 and Worker 122 R-Value: 0.0373717546376, Worker 121 and Worker 43 R-Value: 0.336915695891, Worker 121 and Worker 48 R-Value: 0.449786508973, Worker 122 and Worker 43 R-Value: 0.628970902033, Worker 122 and Worker 48 R-Value: 0.0320092199832, Worker 43 and Worker 48 R-Value: 0.389235447347	Worker 120 and Worker 121 Weighted R-Value: 0.140965763941, Worker 120 and Worker 122 Weighted R-Value: 0.0955899827691, Worker 120 and Worker 43 Weighted R-Value: 0.169628457075, Worker 120 and Worker 48 Weighted R-Value: 0.0719679802533, Worker 121 and Worker 122 Weighted R-Value: 0.00976842928349, Worker 121 and Worker 43 Weighted R-Value: 0.0981102234802, Worker 121 and Worker 48 Weighted R-Value: 0.109411540501, Worker 122 and Worker 43 Weighted R-Value: 0.181507034209, Worker 122 and Worker 48 Weighted R-Value: 0.00770234169626, Worker 43 and Worker 48 Weighted R-Value: 0.105266625028	0.369370376482	0.361227958328
341H3G5YFZDKZDZ0D574MLEGDX5Z03	Worker 146 and Worker 139 R-Value: 0.486908177607, Worker 146 and Worker 145 R-Value: 0.415518240073, Worker 146 and Worker 111 R-Value: 0.0459288297334, Worker 146 and Worker 4 R-Value: 0.232844186332, Worker 139 and Worker 145 R-Value: 0.785858561362, Worker 139 and Worker 111 R-Value: -0.332815886155, Worker 139 and Worker 4 R-Value: -0.0322922103277, Worker 145 and Worker 111 R-Value: -0.231268476826, Worker 145 and Worker 4 R-Value: 0.011334158658, Worker 111 and Worker 4 R-Value: 0.265386529266	Worker 146 and Worker 139 Weighted R-Value: 0.225610655273, Worker 146 and Worker 145 Weighted R-Value: 0.156150881006, Worker 146 and Worker 111 Weighted R-Value: 0.00729507949495, Worker 146 and Worker 4 Weighted R-Value: 0.0736669663085, Worker 139 and Worker 145 Weighted R-Value: 0.366372372773, Worker 139 and Worker 111 Weighted R-Value: -0.0829520421785, Worker 139 and Worker 4 Weighted R-Value: -0.0131360647825, Worker 145 and Worker 111 Weighted R-Value: -0.0373931843491, Worker 145 and Worker 4 Weighted R-Value: 0.00361822292444, Worker 111 and Worker 4 Weighted R-Value: 0.0271406156907	0.240537833532	0.164740210972
